Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
94115,1095000.0,4,2,1555,1826 GOLDEN GATE AVE,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34585
94102,918000.0,2,1,714,388 FULTON ST UNIT 511,San Francisco,California,33856,19760.9,San Francisco,115649.0,37.77956,-122.41931,81,230,26,34223
94107,789000.0,1,1,644,2177 3RD ST UNIT 224,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34327
94112,1299000.0,4,4,2100,20 MAJESTIC AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34514
94122,1298000.0,3,2,1750,1243 25TH AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34739
94109,12850000.0,4,6,5300,1100 UNION ST # 1000,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34427
94132,1775000.0,4,3,2640,280 MORNINGSIDE DR,San Francisco,California,29707,3662.2,San Francisco,146999.0,37.72219,-122.48475,81,230,26,34874
94131,699000.0,1,1,735,353 ARLINGTON ST,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34851
94112,1195000.0,3,2,1600,75 MONTECITO AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34540
94109,915000.0,2,2,1131,1 DANIEL BURNHAM CT APT 324,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34414
94118,1699000.0,3,2,1456,1040 LAKE ST,San Francisco,California,41456,7982.1,San Francisco,227113.0,37.7801,-122.46185,81,230,26,34667
94109,2995000.0,4,3,2740,2164 HYDE ST APT 510,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34408
94109,779000.0,1,1,804,1425 VALLEJO ST APT 301,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34388
94115,3995000.0,5,4,4005,2637 BUCHANAN ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34577
94103,849000.0,2,2,870,1075 MARKET ST UNIT 513,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34242
94102,1098000.0,3,1,1400,485 OAK ST,San Francisco,California,33856,19760.9,San Francisco,115649.0,37.77956,-122.41931,81,230,26,34217
94133,1488000.0,1,1,986,999 GREEN ST APT 1805,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34892
94109,790000.0,1,1,840,2363 LARKIN ST APT 31,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34429
94121,1495000.0,3,2,1655,518 46TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34709
94102,888000.0,1,1,847,750 VAN NESS AVE UNIT 1301,San Francisco,California,33856,19760.9,San Francisco,115649.0,37.77956,-122.41931,81,230,26,34215
94110,700000.0,2,1,3024,2707 BRYANT ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34465
94105,1050000.0,1,1,876,201 FOLSOM ST APT 11D,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34264
94107,1088000.0,2,2,1102,815 TENNESSEE ST UNIT 202,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34353
94122,1588000.0,2,1,750,1222 FUNSTON AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34742
94134,1050000.0,3,1,1300,65 DUNSMUIR ST,San Francisco,California,41977,6333.8,San Francisco,142394.0,37.71887,-122.41124,81,230,26,34917
94131,1695000.0,4,3,1914,18 GREENVIEW CT,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34852
94112,1049900.0,3,2,1745,106 MADRID ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34515
94133,699000.0,2,1,580,58 VARENNES ST # B,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34883
94108,698000.0,2,2,775,946 STOCKTON ST APT 8A,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34368
94114,925000.0,1,1,1020,4399 25TH ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34572
94124,969000.0,2,2,1024,66 FLORA ST,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34793
94105,1745000.0,2,2,1142,488 FOLSOM ST APT 4306,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34286
94114,899000.0,1,1,714,2238 MARKET ST UNIT 306,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34568
94116,2500000.0,4,2,2498,2539 18TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34622
94117,1195000.0,2,3,1418,931 CLAYTON ST,San Francisco,California,40701,12329.7,San Francisco,242062.0,37.77002,-122.44425,81,230,26,34647
94109,795000.0,1,1,849,1201 CALIFORNIA ST UNIT 303,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34430
94112,849900.0,2,2,1000,506 NAPLES ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34530
94121,1295000.0,2,1,1540,230 22ND AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34705
94115,729000.0,1,1,677,2075 SUTTER ST APT 319,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34591
94105,749000.0,1,1,852,1 HAWTHORNE ST UNIT 6G,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34306
94109,2600000.0,3,3,2158,1200 CALIFORNIA ST UNIT 17C,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34383
94131,1350000.0,3,2,1427,630 PANORAMA DR,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34831
94105,3295000.0,2,2,2635,75 FOLSOM ST APT 1502,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34267
94124,849888.0,3,2,1250,56 GARNETT TER,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34800
94124,819000.0,4,2,1260,1043 PALOU AVE,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34799
94107,1295000.0,3,2,1377,262 MISSOURI ST,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34315
94123,8990000.0,4,5,4065,2535 UNION ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34752
94109,2500000.0,3,3,2300,1200 CALIFORNIA ST UNIT 15C,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34375
94115,1395000.0,2,2,1515,2852 BUSH ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34605
94112,828000.0,2,1,960,295 STAPLES AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34502
94103,799000.0,1,2,1200,1150 FOLSOM ST UNIT 2,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34255
94103,699000.0,2,1,715,252 9TH ST APT 403,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34238
94110,899000.0,2,2,1250,311 SHOTWELL ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34484
94127,1695000.0,3,3,2051,126 GRANVILLE WAY,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34813
94112,1200000.0,2,1,1018,125 THRIFT ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34516
94103,849000.0,2,2,1304,60 RAUSCH ST APT 207,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34245
94123,9950000.0,5,7,6200,2880 GREEN ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34780
94131,5750000.0,5,6,4180,4326 CESAR CHAVEZ ST,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34842
94123,4895000.0,4,5,3505,805 MARINA BLVD,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34755
94105,2945000.0,2,2,1577,181 FREMONT ST UNIT 64D,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34312
94112,1195000.0,5,2,2035,25 ROLPH ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34519
94124,550000.0,1,1,736,10 INNES CT UNIT 208,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34787
94110,998000.0,2,1,786,608 PERALTA AVE,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34479
94121,1350000.0,3,2,1656,246 20TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34712
94112,849000.0,2,1,1154,1396 GENEVA AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34493
94123,7995000.0,5,7,5445,2644 FILBERT ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34765
94115,2895000.0,3,3,2280,2172 PACIFIC AVE APT 1,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34609
94124,949000.0,4,3,1546,11 GILROY ST,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34790
94103,899000.0,1,1,746,62 ELGIN PARK,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34236
94105,7750000.0,3,3,2556,1 STEUART LN UNIT 1401,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34307
94105,1041250.0,1,1,880,1 STEUART LN UNIT 309,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34288
94105,15500000.0,2,3,3256,181 FREMONT ST UNIT 68B,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34304
94107,1150000.0,4,1,1137,1145 WISCONSIN ST,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34343
94103,1325000.0,2,2,1109,1821 15TH ST APT 3,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34254
94103,1199000.0,2,2,1415,73 SUMNER ST APT 402,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34240
94103,1280000.0,2,1,1350,71 ALBION ST,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34253
94123,4375000.0,3,4,2720,3239 WEBSTER ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34771
94121,1899000.0,5,4,1982,870 48TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34707
94116,1398000.0,4,5,2144,1995 45TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34636
94131,749000.0,1,1,909,145 GARDENSIDE DR # 15,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34857
94122,1275000.0,2,2,1265,1731 26TH AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34738
94131,1220000.0,3,2,1099,1570 CHURCH ST,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34840
94105,5995000.0,3,4,2263,181 FREMONT ST UNIT 62B,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34289
94109,765000.0,1,1,796,1800 WASHINGTON ST APT 112,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34435
